Wall time,Step,Value
1721962293.5859945,106,0.6110250949859619
1721962486.68581,107,0.5906427502632141
1721962677.6864486,108,0.6127877235412598
1721962871.9360824,109,0.6356412768363953
1721963066.7093105,110,0.5960248112678528
1721963261.6309595,111,0.6184954047203064
1721963456.4322128,112,0.6196229457855225
1721963650.1886826,113,0.5897252559661865
1721963843.9216626,114,0.5830833315849304
1721964042.2040498,115,0.6088933348655701
1721964237.0235171,116,0.6294020414352417
1721964428.9178715,117,0.6094701886177063
1721964621.3738713,118,0.5988084077835083
1721964814.093732,119,0.6242861747741699
1721965009.8225582,120,0.6188198924064636
1721965205.2009943,121,0.6240748167037964
1721965396.2150683,122,0.6168546080589294
1721965588.2140362,123,0.606178879737854
1721965780.807188,124,0.588760256767273
1721965975.5043285,125,0.5970722436904907
1721966169.7355337,126,0.598629891872406
1721966363.2984188,127,0.5966799855232239
1721966554.7974086,128,0.6235302686691284
1721966746.2721457,129,0.61092209815979
1721966940.5534496,130,0.6358516216278076
1721967136.147256,131,0.5976763963699341
1721967330.7447655,132,0.5988361835479736
1721967522.9695046,133,0.6072329878807068
1721967729.249297,134,0.6046316623687744
1721967926.5649595,135,0.6180030703544617
1721968124.5072188,136,0.6163389086723328
1721968322.4794853,137,0.6149284243583679
1721968514.601123,138,0.6086155772209167
1721968706.7304235,139,0.5996921062469482
1721968899.4443235,140,0.6071221828460693
1721969093.9720256,141,0.5983929634094238
1721969289.723707,142,0.5963142514228821
1721969483.605429,143,0.585615336894989
1721969675.9365654,144,0.619318962097168
1721969867.3831477,145,0.618452787399292
1721970059.4831712,146,0.6130759716033936
1721970252.6120665,147,0.5994219779968262
1721970446.9765806,148,0.6266100406646729
1721970638.5802557,149,0.5891178250312805
1721970829.1452637,150,0.6310077905654907
1721971023.4751363,151,0.6174728870391846
1721971218.2480962,152,0.6445283889770508
1721971412.228626,153,0.609400749206543
1721971604.308303,154,0.6385499835014343
1721971795.877638,155,0.582497239112854
1721971989.720874,156,0.6199098825454712
1721972185.1514444,157,0.5923607349395752
1721972379.8680851,158,0.6101467609405518
1721972571.173756,159,0.5750448703765869
1721972763.7612882,160,0.616901695728302
1721972956.1632445,161,0.6009443402290344
1721973150.2545822,162,0.5851247310638428
1721973343.3617783,163,0.6047417521476746
1721973538.7060096,164,0.6108671426773071
1721973733.4579127,165,0.5887481570243835
1721973926.8637855,166,0.6150358319282532
1721974128.987698,167,0.6107897162437439
1721974327.657866,168,0.6106895208358765
1721974525.335217,169,0.6434758901596069
1721974718.133627,170,0.6094850301742554
1721974909.1724706,171,0.6019477844238281
1721975108.857821,172,0.592194676399231
1721975401.4908457,173,0.5970028638839722
1721976581.7894726,174,0.6161749958992004
1721976782.8029993,175,0.6062391400337219
1721976980.7949939,176,0.6147447824478149
1721977177.9361453,177,0.617272675037384
1721977369.8297985,178,0.5975794196128845
1721977561.348826,179,0.6307810544967651
1721977754.2813597,180,0.5795791745185852
1721977950.2576256,181,0.5940491557121277
1721978144.987258,182,0.594674289226532
1721978336.6358545,183,0.6283372044563293
1721978527.6665783,184,0.6077723503112793
1721978721.8392868,185,0.5916808843612671
1721978917.766121,186,0.6101648211479187
1721979113.568363,187,0.5965592861175537
1721979306.4063153,188,0.5982955694198608
1721979501.2359176,189,0.5964125394821167
1721979699.1063285,190,0.6406866908073425
1721979897.3757749,191,0.6099627017974854
1721980093.3322773,192,0.5902685523033142
1721980293.4772701,193,0.6043185591697693
1721980498.3528354,194,0.6200188398361206
1721980704.4509904,195,0.5965508222579956
1721980993.4314404,196,0.6029847264289856
1721981292.8128324,197,0.625516414642334
1721981585.3401613,198,0.5959488153457642
1721981873.8430545,199,0.6014888286590576
